invoiceId,businessId,payerId,montoFactura,relationDays,relationRecurrence,issuerInvoicesAmount,issuerCancelledInvoices,diasActividadPagador,Clients12Months,mora,facturaMorosa,montoFacturaWsz,issuerInvoicesAmountWsz,Clients12MonthsWsz
216,17902,3993,4904,1005074,461.0,8.214285714285714,420276603,0.016935,10744.0,8,-7.0,0,1005074.0,420276603.0,8.0
217,1925,599,5043,15531245,477.0,18.307692307692307,362777331,0.081747,10449.0,2,15.0,1,15531245.0,362777331.0,2.0
218,4092,1124,3323,316094,350.0,6.232142857142857,154622795,0.054485,830.0,55,0.0,0,316094.0,154622795.0,55.0
219,8450,2571,3544,2546087,249.0,49.6,5035841,0.883462,729.0,3,60.0,1,2546087.0,5035841.0,3.0
220,4908,3546,1286,25596305,258.0,1.75,51014705,0.381915,3121.0,180,4.0,1,25596305.0,51014705.0,161.09999999999945
221,14181,3633,2971,103124984,226.0,112.5,161659894,0.021617,1256.0,19,55.0,1,43578160.04999998,161659894.0,19.0
222,7877,924,613,8972600,568.0,49.81818181818182,525074248,0.080506,5129.0,30,0.0,0,8972600.0,525074248.0,30.0
223,141,1498,2040,74204668,243.0,22.09090909090909,520013199,0.124596,1806.0,26,-8.0,0,43578160.04999998,520013199.0,26.0
224,1007,3231,4909,1999200,40.0,40.0,1999200,0.0,10429.0,1,-3.0,0,1999200.0,1999200.0,1.0
225,15959,3896,5234,39320421,481.0,20.0,211455046,0.036104,9428.0,5,52.0,1,39320421.0,211455046.0,5.0
226,4226,1040,5297,9137415,178.0,10.411764705882351,9137415,0.000299,8122.0,4,0.0,0,9137415.0,9137415.0,4.0
227,10919,3949,4829,1190000,346.0,28.83333333333333,18968600,0.145969,10612.0,2,-6.0,0,1190000.0,18968600.0,2.0
228,14075,2585,4669,1368500,210.0,20.9,6478360,0.013741,10659.0,23,35.0,1,1368500.0,6478360.0,23.0
229,1847,3496,4829,428876,318.0,10.96551724137931,45531543,0.078379,10458.0,373,-13.0,0,428876.0,45531543.0,161.09999999999945
230,200,1202,1255,2667696,65.0,20.0,11795997,0.285031,5923.0,2,22.0,1,2667696.0,11795997.0,2.0
231,16322,1009,740,1606500,273.0,15.941176470588236,9996000,0.016283,4745.0,11,214.0,1,1606500.0,9996000.0,11.0
232,14180,4958,5339,1416100,365.0,30.33333333333333,12199880,0.030868,7751.0,4,18.0,1,1416100.0,12199880.0,4.0
233,1227,221,4760,40303529,630.0,13.382978723404255,680542951,0.11124,10435.0,5,0.0,0,40303529.0,680542951.0,5.0
234,7484,720,4904,428400,67.0,31.0,4624559,0.008371,10559.0,54,-5.0,0,428400.0,4624559.0,54.0
235,14222,3347,5179,12062691,112.0,13.875,47877712,0.193001,10331.0,8,23.0,1,12062691.0,47877712.0,8.0
236,9169,100,613,2231037,798.0,25.096774193548388,24115026,0.157121,5148.0,52,0.0,0,2231037.0,24115026.0,52.0
237,3859,3212,884,1436497,55.0,6.25,9097813,0.26648,4043.0,50,11.0,1,1436497.0,9097813.0,50.0
238,11782,3814,5110,1428000,277.0,30.666666666666668,12852000,0.043969,10625.0,4,312.0,1,1428000.0,12852000.0,4.0
239,16139,2182,4715,1735000,893.0,28.41935483870968,31092753,0.028119,10699.0,23,-5.0,0,1735000.0,31092753.0,23.0
240,5431,2729,5015,1621375,496.0,13.026315789473683,62269729,0.042246,2528.0,3,2.0,1,1621375.0,62269729.0,3.0
241,4927,3118,4760,5012875,736.0,36.75,46599717,0.042269,10512.0,6,0.0,0,5012875.0,46599717.0,6.0
242,16101,256,4904,4933740,41.0,11.333333333333334,12748232,0.259433,10692.0,1,0.0,0,4933740.0,12748232.0,1.0
243,981,2922,613,21238965,251.0,50.2,468740402,0.069222,4976.0,19,50.0,1,21238965.0,468740402.0,19.0
244,12302,3197,5345,416500,311.0,34.111111111111114,20461693,0.017944,7614.0,8,1.0,1,416500.0,20461693.0,8.0
245,5693,124,357,1725911,236.0,47.2,6347074,0.157231,10525.0,51,1.0,1,1725911.0,6347074.0,51.0
246,13719,1149,4693,8476370,554.0,25.181818181818183,2221168293,0.05011,12106.0,25,-2.0,0,8476370.0,1558558119.399998,25.0
247,15306,5230,431,99031781,445.0,4.362745098039215,323073190,0.094079,10675.0,1173,-12.0,0,43578160.04999998,323073190.0,161.09999999999945
248,533,3487,1462,870798,261.0,6.525,242677928,0.009295,2760.0,3,38.0,1,870798.0,242677928.0,3.0
249,7230,5157,1341,21183953,0.0,80.0,1464691503,0.0,3082.0,1,3.0,1,21183953.0,1464691503.0,1.0
250,16784,4942,5405,1011500,148.0,68.5,1011500,0.034367,6712.0,71,0.0,0,1011500.0,1011500.0,71.0
251,4706,3190,747,627987,371.0,2.021857923497268,194007908,0.01511,4528.0,63,7.0,1,627987.0,194007908.0,63.0
252,4494,2460,5392,1053150,409.0,29.214285714285715,51961205,0.064247,6716.0,37,4.0,1,1053150.0,51961205.0,37.0
253,13707,185,1584,4974200,181.0,25.857142857142858,23966374,0.00317,2583.0,7,8.0,1,4974200.0,23966374.0,7.0
254,15641,1742,2407,17382629,291.0,22.07692307692308,354967394,0.0,1770.0,3,28.0,1,17382629.0,354967394.0,3.0
255,13071,3872,5019,267750,299.0,4.397058823529412,36533000,0.254456,10644.0,15,-14.0,0,267750.0,36533000.0,15.0
256,16758,504,2200,352754,751.0,15.95744680851064,204829039,0.0,5677.0,4,-14.0,0,352754.0,204829039.0,4.0
257,3768,4576,1528,1952658,153.0,29.2,1952658,0.053023,2689.0,1626,0.0,0,1952658.0,1952658.0,161.09999999999945
258,14493,2925,833,5697720,59.0,14.75,50391936,0.040286,4355.0,55,6.0,1,5697720.0,50391936.0,55.0
259,8817,2183,3323,708859,502.0,5.319148936170213,458058763,0.055523,914.0,23,-24.0,0,708859.0,458058763.0,23.0
260,10687,3893,4693,2793739,435.0,27.125,222346100,0.001308,12062.0,7,-7.0,0,2793739.0,222346100.0,7.0
261,5641,1719,4900,2253666,320.0,8.421052631578947,95947514,0.007699,10525.0,5,-23.0,0,2253666.0,95947514.0,5.0
262,4181,1499,613,12408554,299.0,8.08108108108108,656255445,0.120495,5053.0,60,0.0,0,12408554.0,656255445.0,60.0
263,18887,2781,4876,14327600,3.0,80.0,14327600,0.030056,10748.0,8,173.0,1,14327600.0,14327600.0,8.0
264,6478,3468,482,1499400,1.0,80.0,7608194,0.146903,365.0,17,-13.0,0,1499400.0,7608194.0,17.0
265,15549,1994,2687,993687,728.0,7.73404255319149,751662432,0.131041,5434.0,21,-6.0,0,993687.0,751662432.0,21.0
266,8280,1405,4584,13021564,741.0,32.21739130434783,779357667,0.015537,9485.0,59,-1.0,0,13021564.0,779357667.0,59.0
267,3259,2313,5272,3534301,707.0,13.823529411764708,184716993,0.0,8695.0,5,-3.0,0,3534301.0,184716993.0,5.0
268,6776,2782,4693,1172150,777.0,14.054545454545456,104868744,0.025843,11999.0,12,-4.0,0,1172150.0,104868744.0,12.0
269,10578,2895,1713,6081250,45.0,21.0,23810272,0.071063,2012.0,19,29.0,1,6081250.0,23810272.0,19.0
270,15518,3902,1890,44733284,231.0,8.846153846153847,644990607,0.185677,2333.0,9,13.0,1,43578160.04999998,644990607.0,9.0
271,14587,4085,727,433233,351.0,57.833333333333336,10403562,0.0,4797.0,15,-7.0,0,433233.0,10403562.0,15.0
272,13732,3708,4779,9718710,357.0,11.516129032258064,189097486,0.01352,10653.0,1,-32.0,0,9718710.0,189097486.0,1.0
273,19266,4432,4374,2417622,35.0,8.5,11478272,0.010318,365.0,232,-14.0,0,2417622.0,11478272.0,161.09999999999945
274,17604,1563,4856,2998800,344.0,11.064516129032258,76045152,0.077632,10722.0,73,-32.0,0,2998800.0,76045152.0,73.0
275,17389,4172,723,3124702,227.0,16.214285714285715,80959180,0.065236,4858.0,22,264.0,1,3124702.0,80959180.0,22.0
276,4160,124,560,731136,97.0,96.0,1096704,0.166648,10498.0,55,-18.0,0,731136.0,1096704.0,55.0
277,8318,1239,5234,37273775,179.0,86.0,70504525,0.044872,9316.0,167,51.0,1,37273775.0,70504525.0,161.09999999999945
278,16719,1269,5315,10055500,379.0,31.5,103776861,0.341757,8060.0,4,-5.0,0,10055500.0,103776861.0,4.0
279,2739,2641,4551,5491017,334.0,30.272727272727277,92506634,0.023147,10235.0,19,0.0,0,5491017.0,92506634.0,19.0
280,3252,829,4760,1368500,736.0,8.963414634146341,507023789,0.047011,10477.0,4,0.0,0,1368500.0,507023789.0,4.0
281,16062,1557,4694,656880,982.0,245.0,2366910,0.026604,10687.0,20,9.0,1,656880.0,2366910.0,20.0
282,6161,2034,4829,5479807,396.0,6.912280701754386,26943184,0.046034,10535.0,47,-14.0,0,5479807.0,26943184.0,47.0
283,5143,4261,5150,50000000,0.0,80.0,1690000000,0.0,10514.0,1,0.0,0,43578160.04999998,1558558119.399998,1.0
284,19857,480,4471,13254000,393.0,96.0,13254000,0.053927,7089.0,9,-39.0,0,13254000.0,13254000.0,9.0
285,1741,2228,4876,4098598,210.0,26.125,20227858,0.043111,10444.0,18,0.0,0,4098598.0,20227858.0,18.0
286,19616,3097,949,1261400,197.0,63.333333333333336,6211800,0.0,4261.0,3,-5.0,0,1261400.0,6211800.0,3.0
287,5004,4604,4782,89995535,7.0,80.0,89995535,0.136722,10512.0,1372,0.0,0,43578160.04999998,89995535.0,161.09999999999945
288,17236,2607,4696,15000000,1562.0,171.33333333333334,15000000,0.081018,10714.0,11,0.0,0,15000000.0,15000000.0,11.0
289,9838,2472,5189,1059100,126.0,11.7,56888266,0.042767,10060.0,16,-49.0,0,1059100.0,56888266.0,16.0
290,15318,2342,5293,1013587,205.0,29.285714285714285,1728789,0.0,8514.0,3,11.0,1,1013587.0,1728789.0,3.0
291,2082,3102,4715,1033514,308.0,26.727272727272727,3811834,0.171468,10450.0,74,-33.0,0,1033514.0,3811834.0,74.0
292,12366,1149,4856,11923800,534.0,31.352941176470587,2087502661,0.052032,10633.0,25,-5.0,0,11923800.0,1558558119.399998,25.0
293,11686,3916,4557,1071000,203.0,9.61904761904762,57726635,0.0,10180.0,8,0.0,0,1071000.0,57726635.0,8.0
294,9469,690,4824,7870841,684.0,20.11764705882353,165652564,0.137795,10587.0,15,168.0,1,7870841.0,165652564.0,15.0
295,19156,821,4760,20521910,1003.0,23.88095238095238,679147710,0.307006,10752.0,8,1.0,1,20521910.0,679147710.0,8.0
296,4326,1213,4904,557813,732.0,5.879032258064516,243411235,0.073863,10503.0,5,1.0,1,557813.0,243411235.0,5.0
297,17050,3134,2208,223244,230.0,14.375,25300422,0.11703,2050.0,132,-17.0,0,223244.0,25300422.0,132.0
298,12051,821,4577,38427221,887.0,15.839285714285714,242913216,0.318887,9821.0,5,-22.0,0,38427221.0,242913216.0,5.0
299,18024,87,4760,3141600,1049.0,17.416666666666668,56804650,0.013805,10734.0,1,0.0,0,3141600.0,56804650.0,1.0
300,4115,2620,4904,273700,722.0,4.343373493975903,90928879,0.020159,10498.0,7,1.0,1,273700.0,90928879.0,7.0
301,8128,1334,5015,2075741,458.0,6.776119402985074,78677020,0.064671,2602.0,10,0.0,0,2075741.0,78677020.0,10.0
302,464,1649,4735,1261400,612.0,7.093023255813954,1052036609,0.021562,10416.0,7,-4.0,0,1261400.0,1052036609.0,7.0
303,13470,4243,2271,29081300,81.0,27.0,107704822,0.0,1832.0,3,-79.0,0,29081300.0,107704822.0,3.0
304,19127,1655,5387,8382090,41.0,80.0,8382090,0.009023,7119.0,8,-4.0,0,8382090.0,8382090.0,8.0
305,14369,1861,664,1167799,935.0,25.86111111111111,376216450,0.065846,5038.0,21,73.0,1,1167799.0,376216450.0,21.0
306,11136,671,4856,284410,552.0,92.0,228525945,0.115899,10616.0,23,-5.0,0,284410.0,228525945.0,23.0
307,10632,3415,1255,37436083,368.0,181.5,95372818,0.0,6111.0,5,-2.0,0,37436083.0,95372818.0,5.0
308,11437,157,4437,2485800,424.0,11.75,261421093,0.028558,7360.0,13,23.0,1,2485800.0,261421093.0,13.0
309,3155,135,4715,2178000,492.0,30.5,31468000,0.094166,10479.0,16,-33.0,0,2178000.0,31468000.0,16.0
310,8372,1951,1073,1687425,122.0,30.25,14759004,0.117896,3658.0,75,140.0,1,1687425.0,14759004.0,75.0
311,17440,1649,4735,815388,916.0,6.535714285714286,1846446181,0.016516,10720.0,4,-13.0,0,815388.0,1558558119.399998,4.0
312,16363,4222,4721,7654084,57.0,28.5,71571717,0.0,10692.0,3,-31.0,0,7654084.0,71571717.0,3.0
313,9568,3494,5162,1879444,212.0,1.014354066985646,51464574,0.086214,10473.0,4,73.0,1,1879444.0,51464574.0,4.0
314,15240,2584,2863,3646413,25.0,10.5,3646413,0.0,1368.0,1,61.0,1,3646413.0,3646413.0,1.0
315,2187,1058,367,3736600,99.0,88.0,3736600,0.043433,10465.0,68,-4.0,0,3736600.0,3736600.0,68.0
316,4387,1061,4914,3927000,142.0,17.75,58033920,0.247993,365.0,73,22.0,1,3927000.0,58033920.0,73.0
317,14805,3912,4551,2660583,312.0,5.6,205316312,0.0,10438.0,15,-3.0,0,2660583.0,205316312.0,15.0
318,14127,1741,3211,4749054,0.0,80.0,31847266,0.015186,1057.0,18,20.0,1,4749054.0,31847266.0,18.0
319,16292,2796,4829,9930550,378.0,37.5,237753670,0.055223,10692.0,8,-50.0,0,9930550.0,237753670.0,8.0
320,11869,2746,4779,3105196,159.0,22.571428571428573,62326637,0.0,10626.0,1,-3.0,0,3105196.0,62326637.0,1.0
321,2182,3560,5015,16856207,322.0,6.254901960784314,422006904,0.043667,2465.0,2,-19.0,0,16856207.0,422006904.0,2.0
322,7580,3986,5083,2118200,178.0,10.933333333333334,3831800,0.005467,10556.0,9,-13.0,0,2118200.0,3831800.0,9.0
323,17499,1965,4557,2147945,920.0,130.57142857142858,45236636,0.006378,10279.0,2,0.0,0,2147945.0,45236636.0,2.0
324,7524,3386,3323,7965066,206.0,25.75,7965066,0.332487,888.0,11,4.0,1,7965066.0,7965066.0,11.0
325,9727,2768,5275,6711600,163.0,23.142857142857142,42578081,0.013612,8780.0,5,-28.0,0,6711600.0,42578081.0,5.0
326,2513,2741,4904,545406,378.0,9.275,54381531,0.0,10469.0,1,0.0,0,545406.0,54381531.0,1.0
327,12335,2438,949,559300,279.0,54.4,8243130,0.277666,4129.0,8,0.0,0,559300.0,8243130.0,8.0
328,5543,133,4735,3461591,736.0,9.945945945945946,485124511,0.02639,10521.0,19,-15.0,0,3461591.0,485124511.0,19.0
329,5418,3485,3711,2320500,307.0,17.055555555555557,27819225,0.002881,513.0,17,-14.0,0,2320500.0,27819225.0,17.0
330,5242,1946,4551,600950,469.0,17.923076923076923,38419536,0.016826,10286.0,24,-20.0,0,600950.0,38419536.0,24.0
331,1845,2756,4904,1080520,491.0,4.94949494949495,192013352,0.021408,10448.0,5,0.0,0,1080520.0,192013352.0,5.0
332,16303,4638,1690,7408274,189.0,6.846153846153846,7408274,0.0,2521.0,13,21.0,1,7408274.0,7408274.0,13.0
333,151,1423,4551,10123241,630.0,7.5,287535458,0.019511,10175.0,10,0.0,0,10123241.0,287535458.0,10.0
334,5845,1405,824,79611994,717.0,47.8,659264851,0.016489,4349.0,58,4.0,1,43578160.04999998,659264851.0,58.0
335,14174,139,4904,768257,858.0,22.42105263157895,35438755,0.022295,10665.0,1,-5.0,0,768257.0,35438755.0,1.0
336,8612,3735,4711,220150,196.0,5.705882352941177,7863996,0.091303,10575.0,17,392.0,1,220150.0,7863996.0,17.0
337,5002,4604,4760,20836764,198.0,5.0,227639291,0.13684,10520.0,1388,0.0,0,20836764.0,227639291.0,161.09999999999945
338,8976,32,1067,1547000,860.0,35.791666666666664,201119339,0.119382,6256.0,2,-14.0,0,1547000.0,201119339.0,2.0
339,16034,498,740,5500000,278.0,23.0,16500000,0.044807,4740.0,42,220.0,1,5500000.0,16500000.0,42.0
340,9221,2693,4603,2117210,568.0,18.29032258064516,165118586,0.032824,9158.0,2,14.0,1,2117210.0,165118586.0,2.0
341,18265,2295,4534,1587001,35.0,29.0,134180966,0.032475,10625.0,8,11.0,1,1587001.0,134180966.0,8.0
342,2161,3709,5339,2767616,188.0,22.875,2767616,0.0,7545.0,4,4.0,1,2767616.0,2767616.0,4.0
343,9758,90,4773,1450000,545.0,12.604651162790695,25525998,0.011861,10594.0,6,-7.0,0,1450000.0,25525998.0,6.0
344,3853,473,1255,809921,225.0,30.285714285714285,3414962,0.0,6005.0,1,29.0,1,809921.0,3414962.0,1.0
345,6605,2956,4693,1024132,527.0,29.22222222222222,97652729,0.081945,11994.0,8,-4.0,0,1024132.0,97652729.0,8.0
346,8711,3581,4824,5938208,494.0,5.833333333333333,278733388,0.085692,10580.0,8,358.0,1,5938208.0,278733388.0,8.0
347,3910,4261,5150,50000000,0.0,80.0,1200000000,0.0,10492.0,1,0.0,0,43578160.04999998,1200000000.0,1.0
348,18795,3698,4639,941588,452.0,20.545454545454547,26428711,0.037757,10745.0,129,-10.0,0,941588.0,26428711.0,129.0
349,14320,3949,4829,1094800,395.0,26.33333333333333,27679400,0.127048,10661.0,2,-12.0,0,1094800.0,27679400.0,2.0
350,2234,1696,4800,3603901,356.0,14.24,872384762,0.101036,10455.0,54,18.0,1,3603901.0,872384762.0,54.0
351,7941,2327,2842,17614807,1.0,80.0,69310159,0.050405,1266.0,187,-4.0,0,17614807.0,69310159.0,161.09999999999945
352,126,3918,1927,1356600,161.0,13.166666666666666,14028411,0.05334,5581.0,3,6.0,1,1356600.0,14028411.0,3.0
353,7918,966,949,822900,468.0,27.529411764705884,95763148,0.08968,4051.0,134,-7.0,0,822900.0,95763148.0,134.0
354,5872,3191,660,5000000,202.0,8.08,65000000,0.130012,4887.0,13,4.0,1,5000000.0,65000000.0,13.0
355,10050,5317,3030,719315,121.0,30.0,26634174,0.002438,1149.0,4,0.0,0,719315.0,26634174.0,4.0
356,11407,897,4589,81991,616.0,5.513513513513513,234125223,0.032889,9506.0,6,-14.0,0,81991.0,234125223.0,6.0
357,17376,2205,4806,571200,312.0,33.77777777777778,20651855,0.024405,10720.0,19,-7.0,0,571200.0,20651855.0,19.0
358,13576,976,5339,2320500,154.0,77.0,175134556,0.172307,7743.0,29,-11.0,0,2320500.0,175134556.0,29.0
359,10279,3809,2203,350000,260.0,253.0,2350000,0.064762,1960.0,12,393.0,1,350000.0,2350000.0,12.0
360,4976,165,548,1717356,149.0,10.538461538461538,3901300,0.033471,10512.0,9,-5.0,0,1717356.0,3901300.0,9.0
361,15891,3593,5234,12549697,283.0,23.58333333333333,96848406,0.0,9427.0,5,0.0,0,12549697.0,96848406.0,5.0
362,10005,3825,1371,833428,204.0,15.461538461538462,43253251,0.322601,3089.0,43,-11.0,0,833428.0,43253251.0,43.0
363,18485,3024,826,24338431,650.0,24.074074074074076,262615351,0.032511,4458.0,10,-7.0,0,24338431.0,262615351.0,10.0
364,11623,1889,806,16192330,144.0,16.0,125650476,0.063677,4410.0,53,53.0,1,16192330.0,125650476.0,53.0
365,1586,2183,3323,2207688,363.0,6.464285714285714,181232717,0.024072,775.0,22,-14.0,0,2207688.0,181232717.0,22.0
366,6888,2345,2439,9579500,4.0,80.0,9579500,0.0,1593.0,14,15.0,1,9579500.0,9579500.0,14.0
367,17952,1712,4551,5652500,960.0,9.037735849056604,434361900,0.154683,10497.0,2,-7.0,0,5652500.0,434361900.0,2.0
368,14499,3560,5015,4391100,530.0,3.925925925925926,1033146237,0.030666,2673.0,1,0.0,0,4391100.0,1033146237.0,1.0
369,12418,5439,1573,2661459,473.0,27.823529411764707,12804902,0.856799,2730.0,78,71.0,1,2661459.0,12804902.0,78.0
370,855,1712,4551,3082100,658.0,8.746666666666666,168640850,0.114991,10195.0,2,0.0,0,3082100.0,168640850.0,2.0
371,3028,5059,4773,906899,425.0,6.682539682539683,32653329,0.015514,10476.0,19,-7.0,0,906899.0,32653329.0,19.0
372,10418,1888,5339,2039715,264.0,26.4,20007689,0.106959,7694.0,2,-10.0,0,2039715.0,20007689.0,2.0
373,18388,155,5410,297500,315.0,8.971428571428572,44583469,0.028965,6695.0,141,6.0,1,297500.0,44583469.0,141.0
374,6254,993,2687,124950,584.0,30.36842105263158,269476377,0.164001,5295.0,6,-7.0,0,124950.0,269476377.0,6.0
375,11509,2310,3054,2880000,275.0,21.153846153846157,12010000,0.0,1157.0,1,4.0,1,2880000.0,12010000.0,1.0
376,16693,3750,2548,3034500,248.0,5.212765957446808,134652070,0.040741,5514.0,75,-10.0,0,3034500.0,134652070.0,75.0
377,17224,2023,4357,1811775,84.0,35.5,138676142,0.043421,7973.0,141,2.0,1,1811775.0,138676142.0,141.0
378,7374,2604,3697,3534300,2.0,80.0,17102204,0.202424,560.0,54,118.0,1,3534300.0,17102204.0,54.0
379,16633,4932,401,819137,237.0,6.823529411764706,29895612,0.059247,10713.0,13,0.0,0,819137.0,29895612.0,13.0
380,16824,3397,4589,34841475,464.0,12.54054054054054,2378426085,0.033217,9572.0,5,2.0,1,34841475.0,1558558119.399998,5.0
381,17556,2620,4904,384251,945.0,4.1629955947136565,156363928,0.01513,10721.0,8,0.0,0,384251.0,156363928.0,8.0
382,11796,1143,4904,2899913,822.0,2.932142857142857,1084738004,0.017459,10625.0,22,-7.0,0,2899913.0,1084738004.0,22.0
383,17122,4110,5004,8330000,244.0,13.705882352941176,18445000,0.020419,10723.0,2,1.0,1,8330000.0,18445000.0,2.0
384,8986,157,4437,3600000,382.0,12.32258064516129,225050175,0.031704,7318.0,13,20.0,1,3600000.0,225050175.0,13.0
385,11223,3282,4840,40197538,58.0,29.0,118629010,0.174857,10617.0,7,-7.0,0,40197538.0,118629010.0,7.0
386,8747,2707,5297,1134368,253.0,8.724137931034482,33277129,0.070995,8198.0,12,0.0,0,1134368.0,33277129.0,12.0
387,8510,121,939,10222100,253.0,15.5625,236904310,0.106978,4012.0,12,-22.0,0,10222100.0,236904310.0,12.0
388,16042,2756,4362,1066438,79.0,25.666666666666668,427913695,0.026433,7918.0,9,43.0,1,1066438.0,427913695.0,9.0
389,6797,2130,4904,13305206,675.0,29.772727272727277,517290844,0.006789,10562.0,23,-2.0,0,13305206.0,517290844.0,23.0
390,1868,3132,5015,3598560,372.0,1.927461139896373,858767769,0.051878,2458.0,736,-6.0,0,3598560.0,858767769.0,161.09999999999945
391,8078,3584,4806,7974309,231.0,224.0,7974309,0.0,10563.0,13,15.0,1,7974309.0,7974309.0,13.0
392,17762,1002,4900,16248855,399.0,12.870967741935484,206459844,0.116721,10724.0,3,-17.0,0,16248855.0,206459844.0,3.0
393,14410,3198,2866,10591000,350.0,26.923076923076923,28520864,0.007885,365.0,26,301.0,1,10591000.0,28520864.0,26.0
394,16749,87,4760,3141600,1022.0,17.517241379310345,50104950,0.014511,10707.0,1,2.0,1,3141600.0,50104950.0,1.0
395,8492,3452,1857,1156680,245.0,61.25,55194455,0.054719,2282.0,24,-10.0,0,1156680.0,55194455.0,24.0
396,10428,1537,4782,35354757,12.0,80.0,35354757,0.0,10603.0,1,0.0,0,35354757.0,35354757.0,1.0
397,2862,900,2501,5359701,392.0,9.8,39331211,0.001653,5327.0,8,-7.0,0,5359701.0,39331211.0,8.0
398,8552,3174,1925,7683405,39.0,13.0,11176992,0.0,5695.0,12,-50.0,0,7683405.0,11176992.0,12.0
399,641,3518,4900,18662382,1.0,80.0,505854848,0.186781,10421.0,9,-10.0,0,18662382.0,505854848.0,9.0
400,6286,169,3110,4194750,2.0,80.0,4194750,0.198155,1030.0,17,430.0,1,4194750.0,4194750.0,17.0
401,3383,5191,4748,152350750,0.0,80.0,26021044848,0.0,10478.0,61,3.0,1,43578160.04999998,1558558119.399998,61.0
402,15531,2097,789,723334,6.0,5.0,53229692,0.03287,4534.0,311,-32.0,0,723334.0,53229692.0,161.09999999999945
403,14806,4306,5370,411968,88.0,17.4,5617681,0.083205,7211.0,7,-6.0,0,411968.0,5617681.0,7.0
404,4619,2559,4715,10161113,736.0,2.852713178294574,1920291436,0.036458,10505.0,4,0.0,0,10161113.0,1558558119.399998,4.0
405,16220,3796,2557,7138358,450.0,8.823529411764707,582259334,0.0,5494.0,2,-14.0,0,7138358.0,582259334.0,2.0
406,10884,122,295,107671,283.0,8.71875,18071902,0.0,3184.0,5,29.0,1,107671.0,18071902.0,5.0
407,19268,2773,5015,10948190,214.0,26.625,10948190,0.075796,2764.0,13,-42.0,0,10948190.0,10948190.0,13.0
408,14498,268,4748,1832600,925.0,11.144578313253012,91877002,0.136831,10665.0,4,-10.0,0,1832600.0,91877002.0,4.0
409,3561,908,964,10665856,0.0,80.0,10665856,0.0,3851.0,1,0.0,0,10665856.0,10665856.0,1.0
410,15975,4415,4829,25545086,0.0,80.0,25545086,0.0,10686.0,1,-26.0,0,25545086.0,25545086.0,1.0
411,3869,2919,4760,2610870,807.0,14.157894736842104,146739836,0.0,10491.0,1,0.0,0,2610870.0,146739836.0,1.0
412,10463,4323,5297,71400,44.0,6.142857142857143,28136188,0.111332,8227.0,3,0.0,0,71400.0,28136188.0,3.0
413,13115,1706,3323,11038360,401.0,14.321428571428571,1244184732,0.153703,978.0,10,-14.0,0,11038360.0,1244184732.0,10.0
414,13056,2158,4557,276639,663.0,4.636363636363637,541725289,0.03803,10208.0,16,-7.0,0,276639.0,541725289.0,16.0
415,1087,1696,4800,1231650,348.0,14.608695652173912,824523571,0.10282,10447.0,54,-11.0,0,1231650.0,824523571.0,54.0
416,8703,1078,4822,14280298,294.0,7.3076923076923075,255447043,0.091288,10583.0,72,39.0,1,14280298.0,255447043.0,72.0
