invoiceId,businessId,payerId,montoFactura,relationDays,relationRecurrence,issuerInvoicesAmount,issuerCancelledInvoices,diasActividadPagador,Clients12Months,mora,facturaMorosa,montoFacturaWsz,issuerInvoicesAmountWsz,Clients12MonthsWsz,payerNroFactMorosas,payerNroFacturas,payerAmountFacturas,payerDiasMora,payerRatioMorosidad,payerAvgAmountFacturas,payerAvgDiasMora,payerDesvAmount,businessNroFactMorosas,businessNroFacturas,businessDiasMora,businessRatioMororsidad,businessAvgDiasMora
328,5543,133,4735,3461591,736.0,9.945945945945946,485124511,0.02639,10521.0,19,-15.0,0,3461591.0,485124511.0,19.0,2,6,10420197.0,-4.0,0.3333333333333333,1736699,-0.6666666666666666,1724892.0,0,0,0.0,0.0,0.0
2197,8669,133,4735,8925000,789.0,9.8625,515689305,0.024077,10574.0,19,-20.0,0,8925000.0,515689305.0,19.0,2,8,14782328.0,-33.0,0.25,1847791,-4.125,7077209.0,0,1,-15.0,0.0,-15.0
1986,13474,133,4735,7116200,866.0,9.730337078651685,560689524,0.02285,10651.0,15,-9.0,0,7116200.0,560689524.0,15.0,2,11,35818767.0,-68.0,0.18181818181818182,3256251,-6.181818181818182,3859949.0,0,2,-35.0,0.0,-17.5
309,3155,135,4715,2178000,492.0,30.5,31468000,0.094166,10479.0,16,-33.0,0,2178000.0,31468000.0,16.0,1,12,24922936.0,-129.0,0.08333333333333333,2076911,-10.75,101089.0,0,0,0.0,0.0,0.0
890,11482,135,4715,2271000,638.0,30.23809523809524,41955000,0.086998,10625.0,12,-5.0,0,2271000.0,41955000.0,12.0,6,35,227838273.04999998,-221.0,0.17142857142857143,6509664,-6.314285714285714,-4238664.0,0,1,-33.0,0.0,-33.0
1960,4861,136,5339,2110565,95.0,28.666666666666668,6201785,0.0,7608.0,2,5.0,1,2110565.0,6201785.0,2.0,7,10,43115221.0,55.0,0.7,4311522,5.5,-2200957.0,0,0,0.0,0.0,0.0
1964,3945,137,4566,5276980,157.0,148.0,5276980,0.0,9828.0,7,231.0,1,5276980.0,5276980.0,7.0,0,0,0.0,0.0,0.0,0,0.0,5276980.0,0,0,0.0,0.0,0.0
2935,2656,139,4904,163516,661.0,21.933333333333334,10498114,0.022195,10468.0,1,1.0,1,163516.0,10498114.0,1.0,5,30,73258246.0,-40.0,0.16666666666666666,2441941,-1.3333333333333333,-2278425.0,0,0,0.0,0.0,0.0
2268,2661,139,4904,1598135,661.0,21.933333333333334,12096249,0.022195,10468.0,1,1.0,1,1598135.0,12096249.0,1.0,6,31,73421762.0,-39.0,0.1935483870967742,2368443,-1.2580645161290323,-770308.0,1,1,1.0,1.0,1.0
1079,5920,139,4904,464524,726.0,23.258064516129032,18252689,0.020551,10533.0,1,1.0,1,464524.0,18252689.0,1.0,23,70,334653909.09999996,-152.0,0.32857142857142857,4780770,-2.1714285714285713,-4316246.0,2,2,2.0,1.0,1.0
2117,8154,139,4904,315131,763.0,22.44117647058824,19836218,0.025124,10570.0,1,-7.0,0,315131.0,19836218.0,1.0,24,89,407302908.09999996,-237.0,0.2696629213483146,4576437,-2.662921348314607,-4261306.0,3,3,3.0,1.0,1.0
335,14174,139,4904,768257,858.0,22.42105263157895,35438755,0.022295,10665.0,1,-5.0,0,768257.0,35438755.0,1.0,29,145,623414829.0999999,-316.0,0.2,4299412,-2.179310344827586,-3531155.0,3,4,-4.0,0.75,-1.0
1138,100,140,1462,2134860,366.0,30.416666666666668,15564010,0.07987,2752.0,2,38.0,1,2134860.0,15564010.0,2.0,0,0,0.0,0.0,0.0,0,0.0,2134860.0,0,0,0.0,0.0,0.0
1987,3558,141,4692,3511690,112.0,22.2,11003400,0.007682,10484.0,5,1.0,1,3511690.0,11003400.0,5.0,0,3,1940057.0,-5.0,0.0,646685,-1.6666666666666667,2865005.0,0,0,0.0,0.0,0.0
771,3129,146,4704,130900,309.0,10.285714285714286,6477408,0.040017,10581.0,23,59.0,1,130900.0,6477408.0,23.0,0,0,0.0,0.0,0.0,0,0.0,130900.0,0,0,0.0,0.0,0.0
2279,17972,146,4876,1618400,483.0,13.771428571428572,20203344,0.028608,10743.0,23,-7.0,0,1618400.0,20203344.0,23.0,1,10,80784825.0,1.0,0.1,8078482,0.1,-6460082.0,1,1,59.0,1.0,59.0
1836,15315,155,5410,2570400,252.0,8.892857142857142,38185553,0.034177,6632.0,143,-23.0,0,2570400.0,38185553.0,143.0,0,0,0.0,0.0,0.0,0,0.0,2570400.0,0,0,0.0,0.0,0.0
373,18388,155,5410,297500,315.0,8.971428571428572,44583469,0.028965,6695.0,141,6.0,1,297500.0,44583469.0,141.0,0,1,2570400.0,-23.0,0.0,2570400,-23.0,-2272900.0,0,1,-23.0,0.0,-23.0
670,19761,155,5410,391272,340.0,9.444444444444445,56393981,0.037073,6720.0,135,-20.0,0,391272.0,56393981.0,135.0,1,2,2867900.0,-17.0,0.5,1433950,-8.5,-1042678.0,1,2,-17.0,0.5,-8.5
1041,4193,157,4437,3600000,300.0,12.5,108216939,0.016601,7236.0,11,16.0,1,3600000.0,108216939.0,11.0,0,0,0.0,0.0,0.0,0,0.0,3600000.0,0,0,0.0,0.0,0.0
2608,7753,157,4829,67380775,362.0,25.416666666666668,221450175,0.031968,10560.0,11,-20.0,0,43578160.04999998,221450175.0,11.0,1,17,118577923.0,-260.0,0.058823529411764705,6975171,-15.294117647058824,36602989.04999998,1,1,16.0,1.0,16.0
384,8986,157,4437,3600000,382.0,12.32258064516129,225050175,0.031704,7318.0,13,20.0,1,3600000.0,225050175.0,13.0,1,1,3600000.0,16.0,1.0,3600000,16.0,0.0,1,2,-4.0,0.5,-2.0
2719,10668,157,4437,3650000,411.0,12.058823529411764,255738093,0.028954,7347.0,13,-10.0,0,3650000.0,255738093.0,13.0,2,2,7200000.0,36.0,1.0,3600000,18.0,50000.0,2,3,16.0,0.6666666666666666,5.333333333333333
308,11437,157,4437,2485800,424.0,11.75,261421093,0.028558,7360.0,13,23.0,1,2485800.0,261421093.0,13.0,2,3,10850000.0,26.0,0.6666666666666666,3616666,8.666666666666666,-1130866.0,2,4,6.0,0.5,1.5
131,15639,157,4437,1596000,482.0,11.476190476190476,295706962,0.026148,7418.0,14,-55.0,0,1596000.0,295706962.0,14.0,3,4,13335800.0,49.0,0.75,3333950,12.25,-1737950.0,3,5,29.0,0.6,5.8
1435,700,159,1255,762437,337.0,33.7,8243700,0.107399,5923.0,3,70.0,1,762437.0,8243700.0,3.0,7,8,18389469.0,405.0,0.875,2298683,50.625,-1536246.0,0,0,0.0,0.0,0.0
1484,18975,163,4799,189924,1002.0,27.83333333333333,44803024,0.052014,10749.0,17,54.0,1,189924.0,44803024.0,17.0,0,0,0.0,0.0,0.0,0,0.0,189924.0,0,0,0.0,0.0,0.0
2236,605,164,4692,438277,610.0,8.577464788732394,19395028,0.065278,10420.0,20,0.0,0,438277.0,19395028.0,20.0,0,1,930580.0,0.0,0.0,930580,0.0,-492303.0,0,0,0.0,0.0,0.0
1398,947,164,4715,274176,620.0,14.761904761904765,20893714,0.063663,10430.0,21,-5.0,0,274176.0,20893714.0,21.0,0,5,15426453.0,-26.0,0.0,3085290,-5.2,-2811114.0,0,1,0.0,0.0,0.0
2419,9056,164,4692,58310,792.0,9.728395061728396,33732911,0.056911,10602.0,19,-19.0,0,58310.0,33732911.0,19.0,1,11,15643570.0,-49.0,0.09090909090909091,1422142,-4.454545454545454,-1363832.0,0,2,-5.0,0.0,-2.5
479,11867,164,699,648431,759.0,41.94444444444444,36363037,0.054415,4869.0,18,70.0,1,648431.0,36363037.0,18.0,0,0,0.0,0.0,0.0,0,0.0,648431.0,0,3,-24.0,0.0,-8.0
1074,13941,164,4715,49980,851.0,12.833333333333334,37325414,0.053506,10661.0,18,0.0,0,49980.0,37325414.0,18.0,6,42,238056033.04999998,-245.0,0.14285714285714285,5668000,-5.833333333333333,-5618020.0,1,4,46.0,0.25,11.5
693,16214,164,4715,418880,882.0,13.1044776119403,37815694,0.052692,10692.0,19,0.0,0,418880.0,37815694.0,19.0,6,49,284744165.04999995,-254.0,0.12244897959183673,5811105,-5.183673469387755,-5392225.0,1,5,46.0,0.2,9.2
1220,17862,164,4715,305830,926.0,13.304347826086955,39026047,0.061204,10736.0,21,-7.0,0,305830.0,39026047.0,21.0,7,54,300327746.04999995,-265.0,0.12962962962962962,5561624,-4.907407407407407,-5255794.0,1,6,46.0,0.16666666666666666,7.666666666666667
360,4976,165,548,1717356,149.0,10.538461538461538,3901300,0.033471,10512.0,9,-5.0,0,1717356.0,3901300.0,9.0,0,0,0.0,0.0,0.0,0,0.0,1717356.0,0,0,0.0,0.0,0.0
2807,12043,165,548,2592594,266.0,15.647058823529411,7599071,0.033164,10629.0,14,-22.0,0,2592594.0,7599071.0,14.0,0,1,1717356.0,-5.0,0.0,1717356,-5.0,875238.0,0,1,-5.0,0.0,-5.0
2274,5312,166,4760,2856000,842.0,10.382716049382717,79355150,0.060251,10519.0,6,0.0,0,2856000.0,79355150.0,6.0,2,28,211674151.04999998,74.0,0.07142857142857142,7559791,2.642857142857143,-4703791.0,0,0,0.0,0.0,0.0
113,10051,166,4760,5890500,920.0,10.10989010989011,103173000,0.053234,10597.0,6,0.0,0,5890500.0,103173000.0,6.0,2,39,372322852.09999996,71.0,0.05128205128205128,9546739,1.8205128205128205,-3656239.0,0,1,0.0,0.0,0.0
2277,10806,166,4760,1362550,934.0,10.141304347826088,104535550,0.052891,10611.0,6,0.0,0,1362550.0,104535550.0,6.0,2,42,382144868.09999996,71.0,0.047619047619047616,9098687,1.6904761904761905,-7736137.0,0,2,0.0,0.0,0.0
2997,16851,166,4760,1249500,1029.0,10.489795918367347,126491050,0.046935,10706.0,5,2.0,1,1249500.0,126491050.0,5.0,6,59,436961391.09999996,109.0,0.1016949152542373,7406125,1.847457627118644,-6156625.0,0,3,0.0,0.0,0.0
400,6286,169,3110,4194750,2.0,80.0,4194750,0.198155,1030.0,17,430.0,1,4194750.0,4194750.0,17.0,0,0,0.0,0.0,0.0,0,0.0,4194750.0,0,0,0.0,0.0,0.0
481,5419,170,1249,1157394,106.0,17.166666666666668,1157394,0.188499,3273.0,4,6.0,1,1157394.0,1157394.0,4.0,0,0,0.0,0.0,0.0,0,0.0,1157394.0,0,0,0.0,0.0,0.0
1270,5421,174,4904,780050,236.0,14.4375,17129848,0.0,10525.0,2,-4.0,0,780050.0,17129848.0,2.0,22,63,308582927.09999996,-104.0,0.3492063492063492,4898141,-1.6507936507936507,-4118091.0,0,0,0.0,0.0,0.0
1941,5915,174,4904,410550,256.0,14.0,17540398,0.0,10545.0,2,-1.0,0,410550.0,17540398.0,2.0,24,76,340554076.09999996,-186.0,0.3157894736842105,4480974,-2.4473684210526314,-4070424.0,0,1,-4.0,0.0,-4.0
2928,12237,182,5339,2595522,152.0,30.4,6969844,0.0,7722.0,1,10.0,1,2595522.0,6969844.0,1.0,12,25,92688676.0,41.0,0.48,3707547,1.64,-1112025.0,0,0,0.0,0.0,0.0
2867,17532,183,4589,339150,344.0,22.933333333333334,246016901,0.004654,9589.0,10,5.0,1,339150.0,246016901.0,10.0,20,23,291258706.09999996,193.0,0.8695652173913043,12663422,8.391304347826088,-12324272.0,0,0,0.0,0.0,0.0
2352,19509,183,4589,8505751,383.0,21.27777777777778,274050916,0.003635,9628.0,11,2.0,1,8505751.0,274050916.0,11.0,21,24,291597856.09999996,198.0,0.875,12149910,8.25,-3644159.0,1,1,5.0,1.0,5.0
2420,18290,184,3693,3570000,28.0,5.5,0,0.253093,8784.0,1,5.0,1,3570000.0,0.0,1.0,0,0,0.0,0.0,0.0,0,0.0,3570000.0,0,0,0.0,0.0,0.0
2126,18483,184,3693,8092000,33.0,6.6,8092000,0.253093,8789.0,1,1.0,1,8092000.0,8092000.0,1.0,1,1,3570000.0,5.0,1.0,3570000,5.0,4522000.0,1,1,5.0,1.0,5.0
253,13707,185,1584,4974200,181.0,25.857142857142858,23966374,0.00317,2583.0,7,8.0,1,4974200.0,23966374.0,7.0,0,0,0.0,0.0,0.0,0,0.0,4974200.0,0,0,0.0,0.0,0.0
2251,11529,186,4693,2232000,772.0,19.25,82640000,0.036248,12077.0,1,-2.0,0,2232000.0,82640000.0,1.0,7,44,325849079.0,-182.0,0.1590909090909091,7405660,-4.136363636363637,-5173660.0,0,0,0.0,0.0,0.0
142,13051,186,4693,3000000,809.0,18.857142857142858,86376000,0.034953,12114.0,1,0.0,0,3000000.0,86376000.0,1.0,10,63,442089078.0,-255.0,0.15873015873015872,7017286,-4.0476190476190474,-4017286.0,0,1,-2.0,0.0,-2.0
532,16614,186,4693,692000,854.0,19.25,90130000,0.033741,12159.0,1,-7.0,0,692000.0,90130000.0,1.0,11,79,482042465.0,-590.0,0.13924050632911392,6101803,-7.468354430379747,-5409803.0,0,2,-2.0,0.0,-1.0
1353,11371,190,1962,9597017,274.0,15.882352941176473,73259373,0.145564,2176.0,8,-5.0,0,9597017.0,73259373.0,8.0,0,0,0.0,0.0,0.0,0,0.0,9597017.0,0,0,0.0,0.0,0.0
908,16133,190,1962,58541802,338.0,18.77777777777778,142987032,0.138081,2240.0,10,24.0,1,43578160.04999998,142987032.0,10.0,0,1,9597017.0,-5.0,0.0,9597017,-5.0,33981143.04999998,0,1,-5.0,0.0,-5.0
2744,8476,191,4693,1785000,554.0,13.19047619047619,92169290,0.094048,12023.0,4,-12.0,0,1785000.0,92169290.0,4.0,4,31,258702425.0,-207.0,0.12903225806451613,8345239,-6.67741935483871,-6560239.0,0,0,0.0,0.0,0.0
2724,8861,191,4693,1969807,560.0,13.023255813953488,97411597,0.090877,12029.0,4,-12.0,0,1969807.0,97411597.0,4.0,5,33,263084065.0,-217.0,0.15151515151515152,7972244,-6.575757575757576,-6002437.0,0,1,-12.0,0.0,-12.0
1113,9911,191,5448,1904000,267.0,22.166666666666668,103605547,0.086187,6062.0,3,-17.0,0,1904000.0,103605547.0,3.0,0,1,1904000.0,-34.0,0.0,1904000,-34.0,0.0,0,2,-24.0,0.0,-12.0
2584,10145,191,5448,981750,270.0,19.285714285714285,104587297,0.079769,6065.0,3,-4.0,0,981750.0,104587297.0,3.0,0,2,3808000.0,-51.0,0.0,1904000,-25.5,-922250.0,0,3,-41.0,0.0,-13.666666666666666
2745,10947,191,4693,2023000,596.0,13.244444444444444,119914497,0.07889,12065.0,3,-7.0,0,2023000.0,119914497.0,3.0,6,41,322304225.0,-178.0,0.14634146341463414,7861078,-4.341463414634147,-5838078.0,0,4,-45.0,0.0,-11.25
520,12040,191,5448,2216375,302.0,17.705882352941178,138914632,0.070333,6097.0,2,-3.0,0,2216375.0,138914632.0,2.0,0,3,4789750.0,-55.0,0.0,1596583,-18.333333333333332,619792.0,0,5,-52.0,0.0,-10.4
775,13613,191,4693,2703680,636.0,12.470588235294118,166417020,0.072764,12105.0,3,1.0,1,2703680.0,166417020.0,3.0,8,55,414758467.0,-223.0,0.14545454545454545,7541063,-4.054545454545455,-4837383.0,0,6,-55.0,0.0,-9.166666666666666
2347,14007,191,4693,3158260,642.0,12.346153846153848,169575280,0.071888,12111.0,3,-4.0,0,3158260.0,169575280.0,3.0,9,59,430261668.0,-228.0,0.15254237288135594,7292570,-3.864406779661017,-4134310.0,1,7,-54.0,0.14285714285714285,-7.714285714285714
949,14947,191,4693,2499000,655.0,12.358490566037736,185237346,0.067746,12124.0,3,-4.0,0,2499000.0,185237346.0,3.0,11,68,452467586.0,-512.0,0.16176470588235295,6653935,-7.529411764705882,-4154935.0,1,8,-58.0,0.125,-7.25
460,15940,191,5448,1785000,358.0,14.32,195665316,0.08394,6153.0,3,-1.0,0,1785000.0,195665316.0,3.0,0,5,12361125.0,-60.0,0.0,2472225,-12.0,-687225.0,1,9,-62.0,0.1111111111111111,-6.888888888888889
2698,16432,191,4693,2033710,678.0,11.87719298245614,210923496,0.07986,12147.0,3,0.0,0,2033710.0,210923496.0,3.0,11,76,475288694.0,-557.0,0.14473684210526316,6253798,-7.328947368421052,-4220088.0,1,10,-63.0,0.1,-6.3
1870,17401,191,4693,2939300,701.0,11.864406779661016,221883396,0.081135,12170.0,3,-5.0,0,2939300.0,221883396.0,3.0,11,84,532333553.0,-638.0,0.13095238095238096,6337304,-7.595238095238095,-3398004.0,1,11,-63.0,0.09090909090909091,-5.7272727272727275
2696,12476,192,5339,7406730,306.0,21.642857142857142,20168350,0.0,7729.0,4,11.0,1,7406730.0,20168350.0,4.0,15,29,102407482.0,22.0,0.5172413793103449,3531292,0.7586206896551724,3875438.0,0,0,0.0,0.0,0.0
2960,3161,193,364,1487381,2.0,80.0,2428969,0.310929,10477.0,17,-2.0,0,1487381.0,2428969.0,17.0,0,1,23231629.0,-13.0,0.0,23231629,-13.0,-21744248.0,0,0,0.0,0.0,0.0
1800,7172,193,445,1498888,1.0,80.0,6396477,0.274609,227.0,21,-2.0,0,1498888.0,6396477.0,21.0,0,0,0.0,0.0,0.0,0,0.0,1498888.0,0,1,-2.0,0.0,-2.0
1900,7893,193,814,678300,0.0,80.0,7074777,0.274609,4327.0,22,172.0,1,678300.0,7074777.0,22.0,0,0,0.0,0.0,0.0,0,0.0,678300.0,0,2,-4.0,0.0,-2.0
1649,8227,193,357,4592355,19.0,19.0,11667132,0.27188,10566.0,22,-2.0,0,4592355.0,11667132.0,22.0,2,2,5057911.0,16.0,1.0,2528955,8.0,2063400.0,1,3,168.0,0.3333333333333333,56.0
2234,5987,194,4696,5244330,639.0,21.96551724137931,318594323,0.032539,10533.0,22,-4.0,0,5244330.0,318594323.0,22.0,0,3,13877845.0,-59.0,0.0,4625948,-19.666666666666668,618382.0,0,0,0.0,0.0,0.0
2780,9863,194,4696,21448560,701.0,21.875,394622233,0.029175,10595.0,26,-15.0,0,21448560.0,394622233.0,26.0,0,6,77167504.0,-99.0,0.0,12861250,-16.5,8587310.0,0,1,-4.0,0.0,-4.0
1886,11564,194,4696,5502560,729.0,22.09090909090909,415874443,0.029069,10623.0,29,-11.0,0,5502560.0,415874443.0,29.0,0,9,130461447.0,-128.0,0.0,14495716,-14.222222222222221,-8993156.0,0,2,-19.0,0.0,-9.5
52,14189,194,4696,40802720,766.0,21.25,478210213,0.025557,10660.0,30,-46.0,0,40802720.0,478210213.0,30.0,0,11,139962407.0,-139.0,0.0,12723855,-12.636363636363637,28078865.0,0,3,-30.0,0.0,-10.0
2224,18506,195,580,568500,35.0,8.333333333333334,2667443,0.034536,10745.0,12,6.0,1,568500.0,2667443.0,12.0,1,1,1906380.0,47.0,1.0,1906380,47.0,-1337880.0,0,0,0.0,0.0,0.0
2941,6184,196,461,9354590,131.0,42.0,9354590,0.181027,257.0,11,-27.0,0,9354590.0,9354590.0,11.0,0,0,0.0,0.0,0.0,0,0.0,9354590.0,0,0,0.0,0.0,0.0
2175,5616,200,1185,2568020,693.0,40.76470588235294,15588969,0.07611,3366.0,16,-14.0,0,2568020.0,15588969.0,16.0,0,0,0.0,0.0,0.0,0,0.0,2568020.0,0,0,0.0,0.0,0.0
2324,15214,200,5442,585480,873.0,17.958333333333332,27966159,0.074426,6234.0,16,-4.0,0,585480.0,27966159.0,16.0,0,0,0.0,0.0,0.0,0,0.0,585480.0,0,1,-14.0,0.0,-14.0
825,16050,200,5421,1618400,884.0,13.78125,30003439,0.074194,6505.0,16,-1.0,0,1618400.0,30003439.0,16.0,0,0,0.0,0.0,0.0,0,0.0,1618400.0,0,2,-18.0,0.0,-9.0
2033,2224,207,1255,714000,246.0,35.0,5743734,0.067944,5992.0,6,-22.0,0,714000.0,5743734.0,6.0,25,31,62335072.0,1464.0,0.8064516129032258,2010808,47.225806451612904,-1296808.0,0,0,0.0,0.0,0.0
1196,10534,212,5339,217525,247.0,24.6,6417492,0.0,7696.0,4,-3.0,0,217525.0,6417492.0,4.0,12,24,92471151.0,44.0,0.5,3852964,1.8333333333333333,-3635439.0,0,0,0.0,0.0,0.0
694,8344,213,516,1324173,253.0,16.733333333333334,6626453,0.118466,10570.0,14,42.0,1,1324173.0,6626453.0,14.0,0,0,0.0,0.0,0.0,0,0.0,1324173.0,0,0,0.0,0.0,0.0
1207,265,214,1255,1379992,211.0,23.444444444444443,13616271,0.111249,5914.0,10,35.0,1,1379992.0,13616271.0,10.0,2,2,5405342.0,162.0,1.0,2702671,81.0,-1322679.0,0,0,0.0,0.0,0.0
537,14197,214,4648,10145345,263.0,18.428571428571427,63458543,0.062913,10665.0,21,-29.0,0,10145345.0,63458543.0,21.0,0,0,0.0,0.0,0.0,0,0.0,10145345.0,1,1,35.0,1.0,35.0
421,18891,214,5080,4426800,35.0,35.0,67885343,0.051995,10748.0,18,-24.0,0,4426800.0,67885343.0,18.0,0,1,2534700.0,-2.0,0.0,2534700,-2.0,1892100.0,1,2,6.0,0.5,3.0
2633,3323,215,5339,939844,182.0,26.0,939844,0.0,7568.0,2,31.0,1,939844.0,939844.0,2.0,4,5,30493848.0,19.0,0.8,6098769,3.8,-5158925.0,0,0,0.0,0.0,0.0
1088,485,219,2040,17782765,386.0,13.785714285714286,609838473,0.21127,1813.0,12,14.0,1,17782765.0,609838473.0,12.0,0,1,43578160.04999998,-8.0,0.0,43578160,-8.0,-25795395.0,0,0,0.0,0.0,0.0
1065,1838,219,1276,10645740,91.0,30.33333333333333,685128247,0.191968,3070.0,16,28.0,1,10645740.0,685128247.0,16.0,0,0,0.0,0.0,0.0,0,0.0,10645740.0,1,1,14.0,1.0,14.0
705,10192,219,1094,52600380,661.0,55.083333333333336,1265414748,0.141698,3620.0,14,6.0,1,43578160.04999998,1265414748.0,14.0,0,0,0.0,0.0,0.0,0,0.0,43578160.04999998,2,2,42.0,1.0,21.0
699,8439,220,5339,537880,1.0,80.0,537880,0.0,7661.0,1,-16.0,0,537880.0,537880.0,1.0,10,19,74188711.0,49.0,0.5263157894736842,3904669,2.5789473684210527,-3366789.0,0,0,0.0,0.0,0.0
233,1227,221,4760,40303529,630.0,13.382978723404255,680542951,0.11124,10435.0,5,0.0,0,40303529.0,680542951.0,5.0,1,8,26606674.0,37.0,0.125,3325834,4.625,36977695.0,0,0,0.0,0.0,0.0
1415,2584,221,4760,26336875,658.0,13.428571428571429,736008732,0.107245,10463.0,5,0.0,0,26336875.0,736008732.0,5.0,2,15,77748451.0,74.0,0.13333333333333333,5183230,4.933333333333334,21153645.0,0,1,0.0,0.0,0.0
2508,7400,221,4760,21527268,748.0,13.61111111111111,888670402,0.08401,10553.0,4,0.0,0,21527268.0,888670402.0,4.0,2,34,308125712.09999996,74.0,0.058823529411764705,9062520,2.176470588235294,12464748.0,0,2,0.0,0.0,0.0
2057,12426,225,5339,590835,15.0,12.0,2900841,0.0,7727.0,1,10.0,1,590835.0,2900841.0,1.0,14,28,101816647.0,12.0,0.5,3636308,0.42857142857142855,-3045473.0,0,0,0.0,0.0,0.0
943,12234,227,5339,4789908,364.0,24.2,45226608,0.0,7723.0,1,10.0,1,4789908.0,45226608.0,1.0,13,26,95284198.0,51.0,0.5,3664776,1.9615384615384615,1125132.0,0,0,0.0,0.0,0.0
1011,8426,228,5339,2601698,213.0,26.5,9037125,0.0,7661.0,2,-5.0,0,2601698.0,9037125.0,2.0,8,16,67281472.0,37.0,0.5,4205092,2.3125,-1603394.0,0,0,0.0,0.0,0.0
2636,3276,233,5339,7903468,211.0,26.375,7903468,0.0,7568.0,1,31.0,1,7903468.0,7903468.0,1.0,2,3,22241966.0,-13.0,0.6666666666666666,7413988,-4.333333333333333,489480.0,0,0,0.0,0.0,0.0
1460,6569,233,5339,7878281,274.0,24.818181818181817,23405089,0.182737,7631.0,1,-3.0,0,7878281.0,23405089.0,1.0,8,11,45225786.0,60.0,0.7272727272727273,4111435,5.454545454545454,3766846.0,1,1,31.0,1.0,31.0
429,16059,235,1927,2594200,455.0,28.375,19914650,0.094944,5849.0,9,-18.0,0,2594200.0,19914650.0,9.0,2,8,12666039.0,-4.0,0.25,1583254,-0.5,1010946.0,0,0,0.0,0.0,0.0
1953,8595,253,5339,3705240,188.0,20.33333333333333,3705240,0.301202,7665.0,7,1.0,1,3705240.0,3705240.0,7.0,10,21,76957009.0,27.0,0.47619047619047616,3664619,1.2857142857142858,40621.0,0,0,0.0,0.0,0.0
242,16101,256,4904,4933740,41.0,11.333333333333334,12748232,0.259433,10692.0,1,0.0,0,4933740.0,12748232.0,1.0,30,166,707261942.15,-406.0,0.18072289156626506,4260614,-2.4457831325301207,673126.0,0,0,0.0,0.0,0.0
2627,7215,260,5339,3652112,134.0,19.142857142857142,3880592,0.520754,7640.0,2,-14.0,0,3652112.0,3880592.0,2.0,8,15,63629360.0,51.0,0.5333333333333333,4241957,3.4,-589845.0,0,0,0.0,0.0,0.0
2872,11986,265,565,1704000,200.0,16.416666666666668,1704000,0.0,10629.0,3,0.0,0,1704000.0,1704000.0,3.0,0,0,0.0,0.0,0.0,0,0.0,1704000.0,0,0,0.0,0.0,0.0
914,14421,265,565,2550001,242.0,18.07692307692308,4254001,0.0,10671.0,3,0.0,0,2550001.0,4254001.0,3.0,0,1,1704000.0,0.0,0.0,1704000,0.0,846001.0,0,1,0.0,0.0,0.0
1477,4304,266,1255,595000,279.0,23.166666666666668,2380000,0.0,6028.0,2,54.0,1,595000.0,2380000.0,2.0,30,39,97018026.0,1510.0,0.7692307692307693,2487641,38.717948717948715,-1892641.0,0,0,0.0,0.0,0.0
608,711,268,2298,380800,679.0,61.63636363636363,19128060,0.180566,5347.0,5,-1.0,0,380800.0,19128060.0,5.0,0,0,0.0,0.0,0.0,0,0.0,380800.0,0,0,0.0,0.0,0.0
2623,6977,268,4748,2307410,807.0,13.0,48251603,0.174634,10547.0,5,-30.0,0,2307410.0,48251603.0,5.0,5,5,130839649.14999995,100.0,1.0,26167929,20.0,-23860519.0,0,1,-1.0,0.0,-1.0
1592,14028,268,4748,452200,919.0,11.195121951219512,88841312,0.136831,10659.0,4,120.0,1,452200.0,88841312.0,4.0,10,11,180168110.19999993,563.0,0.9090909090909091,16378919,51.18181818181818,-15926719.0,0,2,-31.0,0.0,-15.5
408,14498,268,4748,1832600,925.0,11.144578313253012,91877002,0.136831,10665.0,4,-10.0,0,1832600.0,91877002.0,4.0,11,13,180710750.19999993,677.0,0.8461538461538461,13900826,52.07692307692308,-12068226.0,1,3,89.0,0.3333333333333333,29.666666666666668
2907,14956,268,4748,142800,931.0,11.083333333333334,92019802,0.134347,10671.0,5,39.0,1,142800.0,92019802.0,5.0,12,15,182596900.19999993,679.0,0.8,12173126,45.266666666666666,-12030326.0,1,4,79.0,0.25,19.75
1501,19323,268,2298,452200,1027.0,56.27777777777778,99151472,0.106469,5695.0,4,15.0,1,452200.0,99151472.0,4.0,0,1,380800.0,-1.0,0.0,380800,-1.0,71400.0,2,5,118.0,0.4,23.6
2449,1199,272,1255,606900,163.0,13.333333333333334,606900,0.064249,5939.0,283,90.0,1,606900.0,606900.0,161.09999999999943,15,18,32444838.0,784.0,0.8333333333333334,1802491,43.55555555555556,-1195591.0,0,0,0.0,0.0,0.0
450,2897,273,5130,2570400,694.0,21.0,333673102,0.268919,10471.0,69,25.0,1,2570400.0,333673102.0,69.0,0,0,0.0,0.0,0.0,0,0.0,2570400.0,0,0,0.0,0.0,0.0
929,4869,273,5130,84133000,734.0,20.36111111111111,478805502,0.243503,10511.0,68,35.0,1,43578160.04999998,478805502.0,68.0,1,1,2570400.0,25.0,1.0,2570400,25.0,41007760.04999998,1,1,25.0,1.0,25.0
2489,15811,273,5130,2784600,908.0,21.046511627906977,546587902,0.200547,10685.0,68,7.0,1,2784600.0,546587902.0,68.0,2,2,46148560.04999998,60.0,1.0,23074280,30.0,-20289680.0,2,2,60.0,1.0,30.0
